num_hyps,proof_effort,frequency,canonical
3,4,1,"(n : ℕ) (xs : List α) (h1 : take 0 [] = [] ∧ drop n [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,5,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop (n + 1) [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs ∧ take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop n [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop (n + 1) [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take n (x :: xs) ++ drop n (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,5,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop 0 [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs ∧ take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,3,1,(n : ℕ) (xs : List α) (h1 : take n [] = [] ∧ drop 0 [] = [] ∧ drop (n + 1) [] = []) : take n xs ++ drop n xs = xs
3,4,1,"(n : ℕ) (xs : List α) (h1 : take 0 [] = [] ∧ drop n [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take n xs ++ drop n xs = xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take 0 [] = [] ∧ drop (n + 1) [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,3,1,(n : ℕ) (xs : List α) (h1 : take 0 [] = [] ∧ drop 0 [] = [] ∧ drop (n + 1) [] = []) : take n xs ++ drop n xs = xs
3,5,1,"(n : ℕ) (xs : List α) (h1 : take n [] = [] ∧ drop 0 [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs ∧ take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : drop 0 [] = [] ∧ drop (n + 1) [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop n [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take n xs ++ drop n xs = xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop (n + 1) [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,5,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop n [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs ∧ take n xs ++ drop n xs = xs)) : take n xs ++ drop n xs = xs"
3,5,1,"(n : ℕ) (xs : List α) (h1 : take n [] = [] ∧ drop 0 [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs ∧ take n xs ++ drop n xs = xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop (n + 1) [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take n xs ++ drop n xs = xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take n [] = [] ∧ drop (n + 1) [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take n xs ++ drop n xs = xs)) : take n xs ++ drop n xs = xs"
3,5,1,"(n : ℕ) (xs : List α) (h1 : take 0 [] = [] ∧ drop 0 [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs ∧ take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,3,1,"(n : ℕ) (xs : List α) (x : α) (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) (h1 : take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs ∧ take (n + 1) (x :: xs) ++ drop (n + 1) (x :: xs) = x :: xs) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take 0 [] = [] ∧ drop 0 [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,4,1,"(n : ℕ) (xs : List α) (h1 : take (n + 1) [] = [] ∧ drop n [] = [] ∧ ((x : α) → (ih : ∀ (n : ℕ), take n xs ++ drop n xs = xs) → take 0 (x :: xs) ++ drop 0 (x :: xs) = x :: xs)) : take n xs ++ drop n xs = xs"
3,3,1,"(ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h : n = x) (h1 : count n xs + 1 + count n ys = count n (xs ++ ys) + 1) : (if n = x then count n xs + 1 else count n xs) + count n ys ="
3,7,1,"(ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h1 : ((h : n = x) → (h' : count n xs + count n ys = count n (xs ++ ys)) → count n xs + 1 + count n ys = count n (xs ++ ys) + 1) ∧ ((h : ¬n = x) → count n xs + count n ys = count n (xs ++ ys))) : count n (x :: xs) + count n ys = count n (x :: (xs ++ ys))"
3,4,1,"(ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h : ¬n = x) (h1 : count n xs + count n ys = count n (xs ++ ys)) : count n (x :: xs) + count n ys = count n (x :: (xs ++ ys))"
3,7,1,"(ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h1 : ((h : n = x) → (h' : count n xs + count n ys = count n (xs ++ ys)) → count n xs + 1 + count n ys = count n (xs ++ ys) + 1) ∧ ((h : ¬n = x) → count n xs + count n ys = count n (xs ++ ys))) : (if n = x then count n xs + 1 else count n xs) + count n ys ="
3,3,1,"(ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h : n = x) (h1 : count n xs + 1 + count n ys = count n (xs ++ ys) + 1) : count n (x :: xs) + count n ys = count n (x :: xs ++ ys)"
3,4,1,"(ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h : ¬n = x) (h1 : count n xs + count n ys = count n (xs ++ ys)) : count n (x :: xs) + count n ys = count n (x :: xs ++ ys)"
3,7,1,"(ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h1 : ((h : n = x) → (h' : count n xs + count n ys = count n (xs ++ ys)) → count n xs + 1 + count n ys = count n (xs ++ ys) + 1) ∧ ((h : ¬n = x) → count n xs + count n ys = count n (xs ++ ys))) : count n (x :: xs) + count n ys = count n (x :: xs ++ ys)"
3,3,1,"(ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h : n = x) (h1 : count n xs + 1 + count n ys = count n (xs ++ ys) + 1) : count n (x :: xs) + count n ys = count n (x :: (xs ++ ys))"
3,4,1,"(ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (n : ℕ) (h : ¬n = x) (h1 : count n xs + count n ys = count n (xs ++ ys)) : (if n = x then count n xs + 1 else count n xs) + count n ys ="
3,3,1,"(n : ℕ) (xs : List ℕ) (ys : List ℕ) (x : ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (h : n = x) (h1 : count n xs + 1 + count n ys = count n (xs ++ ys) + 1) : count n xs + count n ys = count n (xs ++ ys)"
3,4,1,"(n : ℕ) (xs : List ℕ) (ys : List ℕ) (x : ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (h : ¬n = x) (h1 : count n xs + count n ys = count n (xs ++ ys)) : count n xs + count n ys = count n (xs ++ ys)"
3,6,1,"(n : ℕ) (xs : List ℕ) (ys : List ℕ) (x : ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (h1 : ((h : n = x) → count n xs + 1 + count n ys = count n (xs ++ ys) + 1) ∧ ((h : ¬n = x) → count n xs + count n ys = count n (xs ++ ys))) : count n xs + count n ys = count n (xs ++ ys)"
3,7,1,"(n : ℕ) (xs : List ℕ) (ys : List ℕ) (x : ℕ) (ih : ∀ (n : ℕ), count n xs + count n ys = count n (xs ++ ys)) (h1 : ((h : n = x) → (h' : count n xs + count n ys = count n (xs ++ ys)) → count n xs + 1 + count n ys = count n (xs ++ ys) + 1) ∧ ((h : ¬n = x) → count n xs + count n ys = count n (xs ++ ys))) : count n xs + count n ys = count n (xs ++ ys)"
3,3,1,(ih : count n xs ≤ count n (xs ++ ys)) (h : n = x) (h1 : count n xs + 1 ≤ count n (xs ++ ys) + 1) : (if n = x then count n xs + 1 else count n xs) ≤ if n = x then count n (xs ++ ys) + 1 else count n (xs ++ ys)
3,4,1,(n : ℕ) (ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : count n xs ≤ count n (xs ++ ys)) (h : ¬n = x) (h1 : count n xs ≤ count n (xs ++ ys)) : count n (x :: xs) ≤ count n (x :: xs ++ ys)
3,4,1,(n : ℕ) (ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : count n xs ≤ count n (xs ++ ys)) (h : ¬n = x) (h1 : count n xs ≤ count n (xs ++ ys)) : (if n = x then count n xs + 1 else count n xs) ≤ if n = x then count n (xs ++ ys) + 1 else count n (xs ++ ys)
3,3,1,(ih : count n xs ≤ count n (xs ++ ys)) (h : n = x) (h1 : count n xs + 1 ≤ count n (xs ++ ys) + 1) : count n (x :: xs) ≤ count n (x :: (xs ++ ys))
3,3,1,(n : ℕ) (xs : List ℕ) (ys : List ℕ) (x : ℕ) (ih : count n xs ≤ count n (xs ++ ys)) (h : n = x) (h1 : count n xs + 1 ≤ count n (xs ++ ys) + 1) : count n xs ≤ count n (xs ++ ys)
3,4,1,(n : ℕ) (ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : count n xs ≤ count n (xs ++ ys)) (h : ¬n = x) (h1 : count n xs ≤ count n (xs ++ ys)) : count n (x :: xs) ≤ count n (x :: (xs ++ ys))
3,4,1,(n : ℕ) (xs : List ℕ) (ys : List ℕ) (x : ℕ) (ih : count n xs ≤ count n (xs ++ ys)) (h : ¬n = x) (h1 : count n xs ≤ count n (xs ++ ys)) : count n xs ≤ count n (xs ++ ys)
3,3,1,(n : ℕ) (ys : List ℕ) (x : ℕ) (xs : List ℕ) (ih : count n xs ≤ count n (xs ++ ys)) (h : n = x) (h1 : count n xs + 1 ≤ count n (xs ++ ys) + 1) : count n (x :: xs) ≤ count n (x :: xs ++ ys)
3,6,1,(n : ℕ) (xs : List ℕ) (ys : List ℕ) (x : ℕ) (ih : count n xs ≤ count n (xs ++ ys)) (h1 : ((h : n = x) → count n xs + 1 ≤ count n (xs ++ ys) + 1) ∧ ((h : ¬n = x) → count n xs ≤ count n (xs ++ ys))) : count n xs ≤ count n (xs ++ ys)
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop n (drop (m + 1) []) = drop (n + (m + 1)) [] ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop n [] = [] ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop n (drop (m + 1) []) = drop (n + (m + 1)) [] ∧ ((x : α) → drop n (drop (m + 1) (x :: xs)) = drop (n + (m + 1)) (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop n (drop (m + 1) []) = drop (n + (m + 1)) [] ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop n [] = [] ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop n (drop (m + 1) []) = drop (n + (m + 1)) [] ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop n [] = [] ∧ ((x : α) → drop n (drop (m + 1) (x :: xs)) = drop (n + (m + 1)) (x :: xs))) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop n (drop (m + 1) []) = drop (n + (m + 1)) [] ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop n [] = [] ∧ ((x : α) → drop n (drop (m + 1) (x :: xs)) = drop (n + (m + 1)) (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop n [] = [] ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop 0 [] = [] ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop m xs) = drop (n + m) xs"
3,5,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = []) ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,5,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = []) ∧ ((x : α) → drop n (drop (m + 1) (x :: xs)) = drop (n + (m + 1)) (x :: xs))) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop 0 [] = [] ∧ ((x : α) → drop n (drop (m + 1) (x :: xs)) = drop (n + (m + 1)) (x :: xs))) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,5,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop 0 [] = [] ∧ ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = [])) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop n [] = [] ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,5,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = []) ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = []) ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop 0 [] = [] ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop 0 [] = [] ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop 0 [] = [] ∧ ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = [])) : drop n (drop m xs) = drop (n + m) xs"
3,4,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) (h1 : drop (n + 1) [] = []) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,3,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : drop 0 [] = [] ∧ ((x : α) → drop n (drop (m + 1) (x :: xs)) = drop (n + (m + 1)) (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = []) ∧ ((x : α) → drop n (drop m xs) = drop (n + m) xs)) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(n : ℕ) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (xs : List α) (h1 : drop 0 [] = [] ∧ ((x : α) → drop n (drop (m + 0).succ (x :: xs)) = drop (n + m).succ (x :: xs))) : drop n (drop (m + 1) xs) = drop (n + (m + 1)) xs"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (h1 : ((a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) → drop (n + 1) [] = []) ∧ ((x : α) → drop n (drop (m + 1) (x :: xs)) = drop (n + (m + 1)) (x :: xs))) : drop n (drop m xs) = drop (n + m) xs"
3,4,1,"(n : ℕ) (m : ℕ) (xs : List α) (ih : ∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) (a✝ : (∀ (xs : List α), drop n (drop m xs) = drop (n + m) xs) → drop n [] = []) (h1 : drop (n + 1) [] = []) : drop n (drop m xs) = drop (n + m) xs"
3,3,1,"(take_nil : ∀ (k : ℕ), take k [] = []) (drop_nil : ∀ (k : ℕ), drop k [] = []) (h1 : drop n (take m []) = take (m - n) (drop n [])) : drop n (take m []) = take (m - n) (drop n [])"
3,3,1,"(ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) (n : ℕ) (m : ℕ) (h1 : drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs))) : drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs))"
3,3,1,"(ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) (n : ℕ) (m : ℕ) (h1 : drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs))) : drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs))"
3,3,1,"(ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) (n : ℕ) (m : ℕ) (h1 : drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs))) : drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs))"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
3,3,1,"(ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) (n : ℕ) (m : ℕ) (h1 : drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs)) : drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs))"
3,3,1,"(ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) (m : ℕ) (n : ℕ) (h1 : drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs)) : drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs))"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((k : ℕ) → take k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take (m + 1) (x :: xs)) = take (m + 1 - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
3,3,1,"(ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) (n : ℕ) (m : ℕ) (h1 : drop (n + 1) (take 0 (x :: xs)) = take (0 - (n + 1)) (drop (n + 1) (x :: xs)) ∧ drop n (take m xs) = take (m - n) (drop n xs)) : drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs))"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : drop n (take m []) = take (m - n) (drop n []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
3,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ∀ (k : ℕ), take k [] = [] ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop 0 (take m (x :: xs)) = take (m - 0) (drop 0 (x :: xs)) ∧ drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
3,7,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((take_nil : ∀ (k : ℕ), take k [] = []) → (drop_nil : ∀ (k : ℕ), drop k [] = []) → drop n (take m []) = take (m - n) (drop n [])) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop (n + 1) (take m (x :: xs)) = take (m - (n + 1)) (drop (n + 1) (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
3,5,1,"(n : ℕ) (m : ℕ) (xs : List α) (h1 : ((k : ℕ) → take k [] = []) ∧ ((take_nil : ∀ (k : ℕ), take k [] = []) → ∀ (k : ℕ), drop k [] = []) ∧ ((x : α) → (ih : ∀ (n m : ℕ), drop n (take m xs) = take (m - n) (drop n xs)) → drop n (take m (x :: xs)) = take (m - n) (drop n (x :: xs)))) : drop n (take m xs) = take (m - n) (drop n xs)"
